event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,"The strongest people, they prevail, and they come up when they're needed most.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,"He just gets his work in. He's been able to stay level-headed through the ups and downs, and it's been great to see. He's hit really big shots, and he hit three last night. But just his work. He works on his shot all the time. It's been good.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,The job ain't finished. We ain't celebrating like we won a championship yet. We've still got one more to do. We weren't really talking about anything but getting it done.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,He's really himself. He's like authentic to himself. We all appreciate that. Like he's not trying to be somebody he's not.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,"So I think that's kind of like the sicko side of it. He's different, but we respect that.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,"Then the basketball genius, you can learn a lot from him as to how he sees the offensive side of things, the play calling, the game management, all that. He's elite in that.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,PAYTON PRITCHARD,"I've personally learned a lot from him, and I think our whole group has.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"The first one, I think our analytics department does a tremendous job. Dave Sparks and the gang is a conduit to that on the coaching staff. We have a ton of conversations about what makes sense from an analytical perspective and how do you constantly find small ways to give yourself the best chance to win, but also increase your chances of winning.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"In our department, that just makes the most sense to us. Gives us the best chance to win and allows us to control the variables of the game, especially when teams don't have a timeout, which they didn't last night.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"So it's a credit to them, just bringing constant trends within the game that I feel like give us an advantage and increase winning any chance you can go.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"It's a little bit, one percent better, save a half a point, save a point, save .9 of a point, it makes a big difference over time.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"Second one, I think just having an understanding from a player, just looking at the lens from a player's perspective. I think sometimes when you become a coach you look at it from a coach's perspective, but at the end of the day the world revolves around the guys and how they view things and the lens with which they look at things.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"So you have to alter your communication. You have to alter your schedule. You have to alter things that put the players in the best possible decision to succeed. So a lot of the decisions that I make, it's like, what would I have wanted as a player. We have a ton of former players on staff that are able to help with that, so I think that's the biggest thing.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,I would hope he does not feel undervalued by us because I think he has done a lot of tremendous things as a player and as a person.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"So no, I think he's one of the ultimate values. I think to have a guy like him be able to dominate the intangibles of the game on both ends of the floor is amazing to us.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"We wouldn't be in this position without any of our guys, and he's included in that.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"I mean, I think the thing you just can't take for granted in the game today is a coach's greatest gift is a group of guys that want to be coached, want to be led, that also empower themselves.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"So I think at the end of the day, just appreciate the fact that we have an environment where learning and coaching is important, and getting better and developing is important.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"You can't be a good coach if your players don't let you -- you can't be an effective coach. Everything starts with them, their ability to buy in, their ability to execute the things.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"As a staff, we're grateful. We talk about it every day. If it wasn't for them, we wouldn't be here. So it's on them.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"The first question is part of life, like any situation you're in is going to help you for the next situation. So we should be able to take everything that we learned as a team, as an organization, last year, this year, so every experience should help you prepare for that.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"As far as blocking out the noise, at the end of the day we're the most vulnerable in this. So we have to remain that. We have to remain with a sense of urgency. We have to have an understanding of our environment. We have to know that we're just as vulnerable as anybody else in this situation, and how we handle that will determine our fate.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"No, not at all. I think coaching is understanding that you can't win without the players. I don't care. I just want to win. I want to do it with good people, and we have an opportunity to do that. There's four rounds left in this fight, and however long it takes, whatever it takes, we'll see how it goes.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"No. No, I think that's a rather passive way to look at things. I think at the end of the day, we have to continue to do what we do. Kristaps has gotten better from yesterday to today. He's fighting like hell to play. But it's going to be up to us to protect him and to make sure that it's in the best interest for him as a player and as a person.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,Going into what's best for a player and a person has nothing to do with where we're at from a basketball standpoint.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"Yeah, I mean, saying that diminishes the other great locker rooms that you've been in. I think everybody in that locker room would say they've been a part of other good locker rooms.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"I think a lot of it has to do with timing, but I think at the end of the day we're in a situation right now where everybody is on the same page, that winning is the most important thing, and that we're going to do whatever it takes for however long it takes.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"We just have to remain in that mindset that it's everybody's responsibility to impact winning. As long as we stay there, we have an opportunity, we've got a chance.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,So I think it's focusing on that is what you've got to be grateful for.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,Just building retention and learning how to understand the why and building an awareness to your environment. You can't make decisions and eliminate emotion if you don't have the facts and you don't have an understanding of your environment and what's going on.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JOE MAZZULLA,"Just really trying to put yourself in a situation -- how can we get away from the emotion of your environment and how can you get to the tactical, the facts, the truth of what's going on so that you can adjust accordingly.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"It comes down to just being mature about it. You're in a very high-intensity, very high emotional state in this environment, playing in the Finals. Got a lot of people looking at you, a lot of eyes on you. But all you've got to do is just tune that out, focus on what you can control, how much energy you put in, how much effort you're going to put in, how much you're talking, how much you care about the situation.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"I kind of forget how big the nation really is. Hearing people from Washington, from Florida, Maine, California, affecting lives, affecting people who I've never met, who I've never laid eyes on. It just makes you kind of walk with a certain light.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"Just understanding the mistakes that we've made. Understanding what we did, understanding what we need to do in those moments and just understanding what each and every one of us are thinking. We can't all be on different pages when we're on the floor.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"We've got to understand. We've got to be one. We've got to understand what each and every one of us is thinking, what we're trying to achieve, what we're trying to do in each possession.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"It was a lot of film. It was a lot of recognition. It was a lot of just talking, understanding we're trying to be on the same page. This is our first NBA Finals for a lot of us, and it's just making sure that we are together.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"It's going to be the whole world looking at you, the whole world talking bad on us, no matter where you look, no matter if it's on your phone, billboards or just talking to someone down the street. It's just trying to be able to understand that we've all got each other's backs. We're all learning from one another. We're learning from the situation, and we're trying to become better people and better players.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"Just understanding where you are. We're down 3-0. But just because we're down 3-0, it's not finished. It's only going to come down to us putting all we can on the floor. Our heart, our soul. Just trying to come out and win little battles because that's what's going to get us the game, winning the 5050 balls, winning the rebounding game, winning the transition game and then just trying to stop them from what they're trying to do.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"We're trying to make them play into our game, but we're trying to understand what our game is because we're not on the same page.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"I mean, we can't sit here and be like, the ref did this, the ref did that. We can't control that. What we can control is the positions that we're putting ourselves in to get those fouls, understanding that if we're talking and we're getting mad at the referees, they're going to end up -- they're going to get the last laugh.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERECK LIVELY II,"We've got to be able to just be mature, be able to move on from whatever play, whatever call they're going to make on the floor because we're not able to control that. What we're able to do is focus on our reaction to those calls.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"I mean, overall I think in sports when it comes to competing you always have to believe in yourself, and that's what we do, too.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"Even before the Playoffs, I think a lot of people didn't believe we could be here. We stayed together as a team at any time. Obviously, it's not ideal. It's not where we wanted to be, but this is also a great learning process for everybody involved.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"But overall in sports you keep competing no matter what, so you just approach it in the right way. Our backs are against the wall, obviously, being down 3-0, but we still have to continue to just play hard and believe in ourselves.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"Yeah, I think our fans have been great all season long, but obviously yesterday, especially when we had the early run at the beginning of the game. They were loud, and then when we made the comeback from 20 points, they always supported us. They're always here for us, and obviously we wanted to take advantage of the home court yesterday. So that's something we have to do tomorrow.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"No, I love everybody on this team, coaching staff, everybody around the Mavs organization. I've been here for a long time now. I don't truly have a comparison to other teams, but I know it's hard to top the character guys that we have here.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"Obviously, I still have pain. It's not just gone now. But you make the best of it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"We have practices. We analyze tape. We try to see what we have to do better, obviously, and then outside of that, just try to get my mind off a little bit, try to relax and then come back and focus my mind.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"I wouldn't necessarily say easier, but obviously when your back is against the wall, you can play a little bit more loose and just go out there and fight. You have nothing to lose.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"But overall I think the pressure remains the same at all times. You just want to win as a team no matter what. It doesn't matter if it's 0-0, whatever. We just still got to continue focusing on what we have to do, and also when we watch tape and analyze what we did, learn from it, also for future purposes.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"Well, that's a result of how the game goes. I think we just have to create better spacing for Luka and Kyrie to operate and get the right guys involved, and that will also give us better percentages.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,MAXI KLEBER,"Also, Boston is playing a little bit different in this series than they have before, a lot of switching, stuff like that. But it's good for us to just analyze and keep improving on what we want to do.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"I thought Exum did great. We probably looked back at it, we could have probably got him in there a little bit more, but we went with the other guys. We were looking for someone to be able to knock down an open shot. We had good looks that just didn't go down for us.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"I thought Exum's pace, his ability to get the ball into the paint for those three minutes was good. So hopefully we can get him in the game in Game 4.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"Well, I think we played 11 yesterday. Everybody is on deck. Everybody has to be ready to play. No lineup changes here today. But we'll see what tomorrow brings.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"Yeah, I think the history is there for us to learn from, when you look at great players and the struggles. You look at MJ and the struggles that he had against Detroit. You look at some Magic Johnson struggles. You look at LeBron's first time around.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"It's there to learn from. But as the great ones, they use that going into the next season or the next couple seasons to try to get back there because now they understand experience is a big thing.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,I think you talk about playing Game 4. That's it.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"I thought yesterday we got off to a really good start, and hopefully we can do that again tomorrow. You look at the end of quarters, the end of the first in Game 2 and also here in Game 3, we have to be better.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"Again, just taking one possession at a time, controlling what you can control, your effort and energy, and just winning the minutes when you're out there. That's all we've talked about today, and that's what we'll talk about tomorrow.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"I think Luka is doing -- in this playoff series, when you talk about from the Clippers to today, his defense has improved. But when you look at being involved in every pick-and-roll, there's going to be mistakes that take place. That's just the game of basketball. We've just got to limit those mistakes.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"But he is involved in every possession. That's what the Celtics are very good at doing, is making sure when they go hunting, they get the guy that they want. And so for us, we've got to do a better job of protecting Luka.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,It was just film.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JASON KIDD,"Both offense and defense. The good things that we did, and then also the things that we've got to improve on.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,It was just watching film. We got to see our mistakes and broke it down a little bit for us so we can get ready for Game 4.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"Defensively we had a couple breakdowns, and offensively I thought we let it slip away a little bit.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"Refs are going to do what they are. You can't change that. You've got to play the game the way you've got to play it, no matter what they call.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"Get a win. I guess that's everybody's goal, is to get a win. That's my mindset. That's everybody's mindset. I'm pretty sure you're going to see a lot of smiles out here right now. We want to get this win. That's what we want.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"We believe in each other. We never stop believing in each other. That's just how we are. We trust each other. We've been through a lot. We've been down 30, come back, take a 10-point lead and possibly have lost that game.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"But we've been through a lot. We've fought as a team, and we're going to keep fighting as a team no matter what.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"Absolutely not. These are my guys. I've been telling everybody in the media how much I love it here, and my guys is the main reason. They told me to be me. They pushed me to be me. They don't judge me for nothing. They love me for who I am, and I love it here.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"The ones that are fathers, the father figures that I have on the team, they've helped me out because I'm still 27, I'm still young. I have my kids. Just seeing them being around their kids and being able to see how they interact with their kids and their families, it helps me out a lot, especially because previous teams I've been on haven't had as many fathers.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,DERRICK JONES JR,"I've been on a few young teams. It's just nice being able to be outside the court, spending time with my guys and having our kids around each other all the time.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"That's a great question. Try to be simple. I think life is an incredible gift that we can't take for granted. If you've ever lost somebody close to you, that'll remind you really quick how precious life is.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"I've had to deal with a ton of loss in my life, just watching people that I love kind of leave this earth, and that was difficult to deal with as a young person. And then getting older and trying to deal with the perspective of being a celebrity or famous person or professional basketball player, whatever it is, an entertainer, whatever we're called, and trying to find purpose in that and why am I here.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"So just I think all in all, just learned how to not put so much pressure on myself, put things in perspective, and understand that I'm not alone. I'm still a young person in this world trying to figure it out, and I'm not supposed to have it all figured out. I think that's the beauty, too.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Just embracing the moments that I get to share with the people that care about me unconditionally, get to know some new people in this world, go from strangers to friends. I get to know my kids, most importantly, and who I want to become for them and my wife and being a husband.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Yeah, just appreciating the gifts that I've had to earn and work for and built. That's what helps me put all this in perspective, just the past few years of learning how to deal with real human emotions and not gloss over them and pretend like life is all good.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"That's it. Just being real with myself. Looking in the mirror and being real. If you can be honest with yourself, then the world is your canvas.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Yeah, very special to watch from afar, but also as a competitor, as a hooper, to be experiencing it at this level, it's an incredible teacher for me. I use it as a moment to learn how hard it is to win, especially against a great team that's going to guard you the way that they're guarding us.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"The frustration is natural, just because you want to make every shot when you're in the Finals. You don't want to miss. You don't want to not play well. You give partial credit to them, but also there's a focus and a preparation you have to have.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"These guys on that Boston squad know my game, as well. They know it well. So they've been able to scheme for me for the past few years.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"So getting over this hump is something that's been on my mind for a while, watching them, just like everyone has been watching Boston the whole entire year, be the best team in the league. We obviously knew we would have our challenges, but this is what helps us grow.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Going out there and competing with the best of the best, competing with Jrue and Jaylen and JT and seeing their ability to cover up some of their mistakes or trust each other to make the right plays on the defensive end has shown me what I have to continue to work on and also learn to how to think the game in a better way.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"I'm going against the best of the best, and this is what I've always dreamt of. Whether we win or lose, it's the growth that I look at and how I can continue to be a better leader for my teammates.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,It's been great because we're learning about each other in these moments and what we're made of and what we have to do to be great at this level.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Yeah, I mean, there are a lot of first-timers on this stage. I've said it over the past week or so, just it's a new space for me, too, just being with these guys and being tested at this level, being challenged at this level.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"My first Finals, although I was injured, I lost. You know, 2016, although we like to bring it up, was one of the toughest series you'll probably ever see in basketball in general.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"I don't know if those records are just going to be so easy for someone just to look at and be like, yeah, we're able to do it, too. But that belief that you can win a series and win it together.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"But yeah, my message to him is he's not alone in this. He's played as best as he can despite the circumstances, just injuries and stuff. He's been giving it his all. It's not all on him.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Being under the microscope in this business is a lot different for me now than probably four years ago, five years ago, because I'm able to put the big picture of life in perspective and also the game in perspective. It comes easier.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Then also I think the social media, sociopathic behavior. You know, your inner voice is not clear anymore when you're downloading other voices and other opinions. That can become hard.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,Any little thing that you give your energy to can be a distraction that doesn't positively reinforce what you're trying to accomplish.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,So I think we're learning that about each other right now from not only us as players but the coaching staff and everybody that's been part of this journey thus far. No one picked us to be in this position. No one anticipated us to be here.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"There may be a few people in this crowd right here that had an idea, but we've pretty much broken the mold of what we're capable of doing, and I think we're trending in the right direction.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"We have some positives going on. It obviously sucks horrendously that we're not at least competitive in this series right now three games in, but it's also about getting the experience and learning through these things and also learning more about yourself.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"I've taken the brunt of the responsibility because these guys in this locker room, it is their first time. So being in this position, I do feel like a lot of it is on me.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"A lot of my teammates would say, no, it's not just you, which I appreciate, but this is also part of my journey, and the story doesn't end here, win or loss.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"I'm just appreciative that we can get another chance to extend our season tomorrow and just leave it all out there. It's all about a pride thing now, and just putting our best foot forward.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Oh, man. Yeah. Man, I haven't even given that much thought, to be honest with you. This has been the longest season I've played in awhile. It's been six years.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,So I'm looking at the big picture in a way that I probably was not ready to look at in my early 20s or late 20s.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"The way technology is today, the way I take care of my body every day and the way I have the opportunity to learn more about my body as I get into my 30s, I'm appreciating.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"My mind continues to get sharper. My physical tools are obviously naturally going to deteriorate, which I can appreciate, too. So adding new skill sets or adding new nuances to my game where I can be successful at this level, especially going against a more athletic league or a faster league, and you've got me over here speaking like I'm 38 already.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"But at 32 right now, I just feel like the sky's the limit. I have an opportunity to be on a special team that can be one of the teams that dominates in this era. That's what I've been trying to figure out the past few years, of how to be on a great team, be in an organization where I'm trusted, and also we're able to succeed and fail together, and doing it in a way where we still have each other's backs, and no one is giving up on the dream or the goal.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"Our goal is still to win a championship. That's been No. 1. For me, that's why I play basketball every year is just to be able to continue to get better but also to compete for championships.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,KYRIE IRVING,"If I'm not doing that at 33 or 34 or 35, then we probably can revisit this. But I think right now, I feel like we're trending in the right direction, and especially this organization led by Nico and J-Kidd and our new ownership group. They have a lot of trust in us, which I appreciate, which makes my decision making on what my future looks like a lot easier.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"Yeah, I think just looking back at that first year of both of them playing together Jayson's rookie year, just remember two very extremely talented guys that right away had an impact on the team that year after losing Gordon, and those guys just taking up on the challenge.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"I feel like that year we started the season, we lost the first two and then we won like 15, 16 straight, and they were a big part of that. So right away, I just saw the potential there.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"To be at this point right now, this is what we expected. I know it doesn't always work that way. But once you get to know those two guys, the type of people that they are, their drive, they want to be great, and I just -- I saw this for them.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"I mean, since then, there's been a lot. They came in trying to figure things out, and just offensively they've grown, defensively.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"But more to me, it's been the leadership, being more vocal with our group, also understanding that there's more than just playing basketball. There's a whole other element, preparation, consistency. That's where I've seen their growth. That's paying big dividends for them.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"Yeah, I think it's pretty easy because what we're focusing on is on our day-to-day, and today we had a good film session before coming here. We're going to practice right after this. It's really just focusing on the work.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,We've continued to do this. We've been doing this all season. This is just the point of the season that we're at.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,We're not allowing ourselves to think ahead. We're just trying to lock in on what we have to do. The job is not done yet.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"So I don't really -- I guess I've heard it before. But basketball is a team sport. It's a team sport. When you are fortunate enough to play for the Boston Celtics, you quickly realize that it's more than just the team that you're representing and the things that you're trying to do.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"For me, being in this opportunity, I give the glory to the Lord because he's put me in this position, and for me, I know that it's more than me. We have a lot of fans. We have a lot of people. They have been waiting for this opportunity, for these moments. We've been through a lot of adversity as a team these past few years.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,AL HORFORD,"To be at the cusp of doing this, it's something special.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,I would say the turnovers. To have no turnovers is always a good thing. That means that we're getting some good possessions and not giving the other team the ball.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,"I think it's seeing the success of the team. I think you see how we celebrate each other. Somebody gets a big dunk or a big three, when somebody gets a big stop, that really brings energy not only to me but I feel like to everybody.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,"Day before Game 4, up 3-0, I feel like we celebrate each other. Even through the downs, we do our best to pick each other up. I think we've done that as a team and will continue to do it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,"Yeah, that we lock in the best we can, that we do the best to really go out there and execute the game plan and try to get stops. That really gives us the best chance to win games.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,"Nerves, for sure. You feel like the close-out game is the hardest game to win. You really just want to go out there and do your best, if it's make the right plays, if it's knock down shots, execute the game plan.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,"You feel like of everything in the season, this is the game you've got to do it. I feel like we'll have that same kind of mentality to where we try to come out relaxed, not too excited, but execute the best we can.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,13-Jun,JRUE HOLIDAY,It's the final game of the season.,,,,
