event,date,person,quote,Positive?,Negative?,Team?,Individual?
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,But he's in a very good place right now. He's confident. He's really bought into trying to become the best player he can be on both ends of the floor.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,One example of that is end of games. He does not want to be taken out because of the perceived lack of a defensive player.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"Every time this season when he has been taken out, he gives Ryan Saunders a death glare -- like, I can't believe you're taking me out. He's closed a lot of games for us lately because he's 6-10, he's defending well and he's rebounding at a high level.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"He's confident, he's aggressive and he's had a huge impact on this team.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"Well, it's interesting, when I go back to that trade deadline, I think we were in Tampa playing the Raptors. As is always the case, to get a player, an impact player, you have to give something up. Gary Harris was a huge part of our team. Gary Harris was here when I got here and was a big part of us kind of building our team into what it is today.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"To give up a guy like Gary Harris, as well as R.J. Hampton, who was a rookie, that was hard. The lead-up, we're driving to the airport. We spent the night after the game. We're driving to the airport. It's the day of the trade deadline, and Gary is on the bus with us. I get a call, and as we're approaching the plane, the trade is done.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"In a weird way, maybe it was great it happened this way because a lot of guys were crying, and we all had a chance to give Gary a hug and let him know how much we loved him and appreciated him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"So that was hard. That's something that is never really talked about when trades are made. You always talk about the player you're getting. Just like trading a guy like Monte and Will for KCP, man, those guys were here for a long time.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"Second part of your question, it was evident pretty quickly, to your point, but the game that stands out right after that trade deadline was our game in L.A. beating the Clippers. They were healthy, we were healthy and we beat them, and Aaron's impact was noticeable because of his ability to guard a guy like Kawhi Leonard.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"I know after that game, I felt we had a real chance to win a championship that year.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,MICHAEL MALONE,"Then unfortunately as we all know, soon thereafter, Jamal suffered the ACL injury, which kind of put things out of whack for a while. So Aaron has been tremendous for us. You look at the job he's done against Karl-Anthony Towns, against guys like Kevin Durant, LeBron James and whoever we have next round he'll play just as important a role for us, so very grateful that Aaron is here.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"It's been difficult for us as far as how long we have to wait to play, just being anxious and being ready. That's the most difficult part. We're just trying to stay focused with it for this long time period that we have.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"Lucky for us, we get a couple more days of rest. But we're enjoying this time, fixing all our injuries, getting back, getting ready to 100 percent, everybody, and just trying to stay focused. Everybody just reminding each other what's at stake.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,I'm going to tell them what I see fit. I don't know. I haven't been -- my time I had in the 2020 NBA Finals wasn't this. I didn't have a long period of time to rest.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"But just talking, having conversation, just reminding everybody on the goal that we have. Just trying to just tell them to keep -- reminding them to stay locked in, no matter how you do it, just try to do it the best that you can.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"But I think as a team, I think we've done a great job of that as far as coming in, getting our work in, off days, just staying on treatment and just being ready.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"It says a lot, just being professional, making it work for himself and the team. It's just being a professional and just adjusting to your teammates and the organization.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"I feel like we've been here a long period of time working out. I feel like it does affect us just because I've felt it out there before playing. But like I said, the advantage is them having to come in and adjust to the altitude, which we've been here for a while now doing that, working out, getting our breathing right, lungs, everything. It's going to be an advantage for us, I would say.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"No. I mean, Mike is a great coach. Been doing it for a while. I had his dad in Detroit as an assistant coach, so I've been knowing both of them for a long time. He's just very professional about his job. He wants to get it done no matter what.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"It was. For me, it was a breath of fresh air. I got a chance to compete for a championship again. Just knowing this team from playing them, I knew what we had and what I was coming into. I fit well, I would say.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,It made it so easy for me when I did get traded. It made it so easy for me to adjust and just be comfortable within myself and my game.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"I don't remember the conversation between us, but every time I see him, though, I do thank him. We do talk and just -- I'm happy I'm here and being in the position to win another championship.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"They've both got a lot of fight in them. They're not going to back down and give up games easy. That's pretty much all I can see right now as far as like watching the game. Both teams are tough. But when we do our thing, we cover both teams because we don't know who it's going to be. We're just hoping -- we're just waiting right now.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"It is. We make it fun. I feel like on any team you can make it fun when everybody is sharing the ball. But here, everybody shares the ball. Everybody wants to help each other out, no matter what it is. That just makes your confidence go high when you've got your teammates behind you all the way.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"First of all, we have more veterans over here. Secondly, they're all vocal. Everybody talks, no matter who it is. Even me, they come up and talk to me, give me advice on what I should do or ask me what I think about this. I love feeding off them guys like Ish, DJ, Jeff. We talk a lot about just basketball. They've just helped me out to be the leader that I am, vocal, and just being able to get my teammates in position and just letting them know, all right, we can do this.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"I mean, I don't think there's a difference. My 2020 championship, I had great Laker fans. Here I have even greater fans. I just love being able to put on for my fans. It gives a great feeling and a confidence just knowing the screaming and the support behind you is also greater.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,I heard the rumor. I didn't know how true it was until the next morning when I woke up and got on the phone with my agent. They said it could be possible but wasn't sure yet. But my agent did his job. He made it happen. I'm happy.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,29-May,KENTAVIOUS CALDWELL-POPE,"I'm always talking about it. For me, just to be a part of history with the Denver Nuggets, making their first Finals appearance, winning their first NBA championship, I feel like I'm more excited about that than anything.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"No, to be honest, when we win, the win was nice, and like about half an hour after that, we were just, okay, it's a win. It was not -- to be honest it, was not some -- I thought it was going to be much bigger feeling to be honest.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,And I didn't celebrate or whatever. I was just enjoying relaxing.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"He give me the ball a little bit more basketball-wise. But like this, not much. I think he still have passion. He's still into it. Still -- you know, basketball-wise, he's giving me the ball more but like a person, I think he didn't change a lot.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I mean, I think he deserve especially because he averaged a lot. He averaged 30 points, a great percentage in the last series. I think that's really hard to do, especially that high number of points.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"But not just points. I think his energy, I would say even from the first round, his energy, he's been our best player since round one, and he's really stepping up and in that reaction, like being in. Even if he doesn't make shots, this, that, but his energy is always good. I think that's the best feeling for the guys around him. You know, yes, we know he can make shots, he can go for 50. But even when things doesn't go his way, he doesn't fall down. He is still playing. He's still fighting. I think that's the best thing about him right now.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I mean, to be honest, you cannot control what people are going to talk about you are not going to talk about you, so I'm not even going to comment of, you know, he deserve or not.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I think he deserve it, but who am I.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"My first couple of years, I had really good chemistry with Gary Harris, if you guys remember. We had a really nice two-man game that we have. Then kind of slow build-up to Jamal.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"But he always had a fight in his eye. He always had that something that -- he was, I don't want to say chasing something, where he always has to be better, be more. He always wanted to be something bigger than he was in that moment. I think if I remember him -- if I have one thing that I remember him in my rookie year, it was that. He was always hungry for more.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"Yeah, he was there. He won a championship. But the best thing about KCP, he knows exactly where to be, and I think that's the best. He's doing that in first game, seventh game, playoff game, Finals game, whatever, pregame. He always do what he supposed to do, and I think that's the best way to describe him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"It's not seven. It's basically my whole life, except wife, who is 10 years with me. But always my family, my mom and dad was always supporting, my dad especially. He always thought that I could be something more -- like Jamal wanted to be something more.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"Then when I go to the other city, and kind of my older brother took that role and kind of he lived with me, and then we came to the United States, and then my brother, Nemanja, who lives here before, seven years I think or nine years, it's like 15 years, we get together, and it's just a nice journey.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"To be honest, when I was coming to United States, I was happy that I'm going to be with them. When you're a kid and you're small, when you were little, you always want to be around with the big brothers, and that was -- I was not going to say I was more happy. I was more happy to be around them than being in NBA.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"No. That cannot help you. But the thing that I knew that even before that the basketball is not main thing in my life, and probably never going to be.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"And to be honest, I look at it because I have something more at home that is more important than basketball. I think that's maybe that I'm going to -- I learned this. I knew that but this kind of proved me that I'm correct.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"Yes, yes. Especially when you get bad days, good days. When you go home, it's always normal, and I think that's the best thing.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"At that time, I didn't know. At that time, I never thought I'm going to be in NBA. But seemed like it was all connected and we all get together in USA, so it was a good thing for us. Maybe that was a sign that it's a good thing because my wife, at that time girlfriend, she was going in Oklahoma in college, and we were separate for six, seven, eight months, I don't remember.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"But we were young and it was kind of nice period, nice to get together in that age, 20, 21. But I never thought I'm going to be in NBA. Maybe that was a good sign that my family -- that my family -- I didn't know that there was going to be my wife -- my girlfriend, I didn't know that's going to be my wife, get together and live from day one.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I don't know. That's a good question. You know, I thought we going to do some -- I thought I'm going to have in myself, I'm going to have a bigger -- I'm going to have bigger emotions, yes, we won the game and I was really happy, yes, yes, we made history, this, that. But at the end of the day, next year, nobody is going to remember us or two years from now.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"So maybe if we win it all, maybe it's going to be different but we will see.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I mean, still isn't, but yeah, that's true. Felipe was the first guy who told me I was going to be an MVP. It was a car drive to the airport, I remember him, I was laughing. He is the guy who first mention to me in conversation or whatever.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"But I never thought that I'm going to come here, but to be honest I'm playing the same way since my days in Sombor, I think, so I didn't change. Maybe I upgrade a little bit, but I didn't trade my style or play since day one, and it's working. So maybe the consistency is the key.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I didn't watch Game 5, so I don't know. I was walking with my daughter -- I'm lying. I watched the first quarter.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"Today, I don't know what we're going to do but I think we're going to -- family, I think, maybe somebody is going to watch together, but I'm going to watch with family, or not.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"Maybe I'm not. Maybe that's just talk around me. I don't know, I think probably my family, my close friends, my family, you need to ask them. I think I didn't change because I still have the same friends, same family, same spot that I'm going, same things that I'm doing. But maybe you need to ask my friends and my family. But they are not going to answer you.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,NIKOLA JOKIC,"I mean, there is no answer, probably.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Yeah, just keeping things tight. You know, everybody coming out, getting their work in, staying in their routine because you know we have so much time off.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Like you said, we don't know who to prepare for, but we are going to be ready for both, and just staying tight, getting shots up and making sure you're healthy, making sure you're in the gym, not staying out of the gym. So just keeping everything tight.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Yeah, obviously this is what every player wants to do is compete at the highest level, and you know, winning is obviously more fun for everybody.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So just going from the situation in Kansas and winning a lot, and then winning my last year and then coming straight here and getting into the situation that, one, is a good fit, and two, then we get to win right away. I couldn't imagine a better spot to be.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"And just the people around you, obviously I enjoy them and just this team, and so yeah, I'm blessed to have two years in a row playing at the highest level and winning at the highest level, and it's different. In the NCAA Tournament, it's one game. So, there's a lot of pressure on that one game, and here there's a lot of ups and downs.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"You know, we have had series where we win two and we think we are up 2-0, it's a big lead, and then you go lose two on the road. It's completely different. But the same pressure, the same fun atmosphere, fun environment and the fans at both levels have been great. So, just blessed to have that opportunity to win at the highest level.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Yeah, they don't ask too much of me. Obviously, I mean, they get that from what we did in college as a team. And then just having that on your resume coming into this, they know that I wasn't coming in here trying to, you know, do too much or play outside of my role or play outside of myself.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"They allowed me to be me, and I said that all year. Like Coach has allowed me to do what I do. My teammates, all the players have allowed me to be me, and it's just made the transition so much easier. I don't have to come in and try to do anything I'm not good at, and just thrive in the role that they put me in.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"I think earlier they saw that when I was put in that position, I didn't try to do too much, and I just wanted to win. I wanted to make winning plays, and those energy effort plays. And I think that this team is a team when I got here that was like super talented, like the most talented team in the NBA probably, and we just needed pieces. We didn't need anybody to come in off the bench and try to do too much, try to shoot too much.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"We just needed pieces that complement what we already have, and I think they saw that I was willing to do that, willing to play defense, and then obviously they taught me a lot over the course of the year. So I think that's probably how I earned their trust.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"No, I don't think so at all. I think that I did similar things in college. Obviously, I scored more in the role, but it was similar my freshman year. I didn't have that same scoring role.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So you build those things up over time and this is really similar to -- I was on a good team my freshman year and I was more a piece to a really good team, and just making energy and effort plays in the time that I get, whether it's two minutes, five minutes, twenty minutes, just try to make an impact and make an impact on the team.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"The biggest thing I learned. I think the biggest takeaway from the Conference Finals itself, for me, like I just said was like whether you get two minutes or you get 20 minutes, you have to make an impact in those minutes, and there was times definitely I could have been better.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So, looking back on that, I have to be able to build on that and learn from different mistakes. You know you're going to make mistakes but the leash gets shorter in the playoffs. We are winning. We swept in the Conference Finals. So, there's nothing to be upset about or anything like that. You've just got to learn from it. You have two minutes, and then you have to make an impact in those two minutes and the team has to be better when you're on the court. So that's probably what I learned the most.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Man, there's a lot. I think that everybody kind of talks about his routine. You know, he comes in and does the same exact routine every single day, the same shots, the same step-backs, the same fadeaways, the same free throw routine. He doesn't take any shortcuts. He's here early. He's here getting treatment.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So, his routine, his consistency with what he does is obviously the most impressive part, and I think that's why you see -- and he makes comments like that all the time. Like it's just no different than what he does every day. Like those shots that he hits, all the fadeaways, all the one-legged-behind-his-head shots that he's hitting, like he shoots these things every day. So, he's not surprised when they go in, and I think that consistency is what everybody wants to take away from him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Well, I don't know about that exact shot, but I mean he hit one at home that was the exact same shot. Just I think it was on the other side.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"I think he was shooting like a really good percentage on those fadeaways, like the last-second shot we beat Orlando early in the year on a step-back, similar shot. So, when the clock is going down, that's what he's good at, and he shoots the same exact shot every single time, and it goes in.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,So just the consistency in what he does every day. Nobody is surprised when he hits them.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Yeah, I mean, obviously he knows the game better than anybody I've ever been around obviously and I think that everybody would say the same.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"You know, him and Coach see eye-to-eye on a lot of things and they are on the same page, and that's probably built up over however many years they have been together.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So him, Jamal and Coach are on the same page. A lot of plays they draw up, I know Coach said in one of his postgame interviews that Nikola came over and took the board and we ran like the same five plays that him and Jamal drew up every time and scored on it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So just the knowledge that he brings, and he's not a guy that wants to take over in the huddle. He listens to Coach and does what Coach wants him to, and when he sees things, he points them out and that goes for anybody on the team. I think Jamal sees things, he points them out, and everybody is on the same page. And that's just trust built up over, you know, however many years they have been together.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"I've got good teammates. I've had really good coaches. Obviously, I went to Kansas, Coach Self was great. Come here and another great coach with Coach Malone.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Like I said, every system I've went into, whether it was AAU or it was up to the NBA, every system I've went into was a winning culture and was a team that demanded certain things of you.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So, I'm not going to sit here and say it was me coming in and changing anything. It was me coming in and adapting to what was already set up before I got there.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So, KU had a culture set up when I got there, and I was just really easily able to adapt to that, and I think I would say the same thing for here.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Like when I got drafted, I knew, hey, this team is the most talented team in the NBA, especially that starting five, and obviously we had Bruce who has been important as anybody.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"There's no secret thing but just joining a culture and being able to adapt is how you get on the court doing that, and I think that's what I've been good at is adapting.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Yeah, I think the trust that they have built up, like I said before I got here, and then adding pieces like Bruce and like me and guys that come in that are low maintenance. They listen to Coach and they trust what he's telling us. We come in and we drill the same fundamental things in practice all the time. Teams that struggle, they get old with those things, and Coach says all the time, I think he said the other day, ""Don't get bored with success.""",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"I think we have came in and we have drilled the fundamentals and listened to Coach and nobody tries to push back on what he says. It's a good balance between Coach listening to the players, like we said with Nikola, and us listening to Coach.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"I think everyone is on the same page, and we have a lot of guys in that exact moment in their career, they want to win and this is their time to win, and I think that we had all the right pieces come together. And we are here. We have not done anything yet. Job is not even close to finished. We want to watch who wins this game and then finish the job.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"He's been great, ever since Draft night. Like when he drafted me and he told me exactly what he needed from me and what he wanted to see from me.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"You know, he doesn't chime in too much. Kind of lets me be me. That's another part of this whole organization, letting me be who I am, and I think ever since Draft night, he's told me what I wanted. He knew that I fit well with this team. Thought I was a perfect fit.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So, we've been on the same page with that, and like you said, I'm his first draft pick. So it's my job to do what I'm supposed to do and come in and contribute. I think I've done that for the most part. Like I said we are four games away from doing what we want to do. I don't think anybody in the locker room feels like we've accomplished what we want to accomplish yet.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So Mr. Booth has been a big part of my first year, and he just chimes in when he sees different things, but it's my job to make him look good, obviously.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"They are similar for sure. Kind of like old school way teach things, the way they go about things. I like that. I think that's the coaching style I prefer. They will both tell you when you're wrong, but they will also tell you when you're doing things right.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So they are tough on you. They are funny. They like to joke around. They keep things light-hearted, but they really want to win. Those are two of the most competitive people I've been around since I started playing basketball.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Coach Self, that's all he's about and all he's done, and Coach Malone is the same way. You guys see Coach Malone get so frustrated because he wants to win so bad and that goes for everybody on the team. Everybody on the team is at the point of their career where we want to win. Like I always want to win.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"But just coming off that championship, and having a chance to get another one, we are all in the same place and I think there's similarities with everybody's mindset. So Coach Self and him are similar but I think everybody is similar and like our competitiveness with this team.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"Yeah, I think there's a lot of differences. Like I said just with how the games are set up, and college is one-game elimination and this is obviously a series.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"So there's a lot of differences. This you, you have to be more keyed in on personnel and with players' tendencies. In college, you're more set on sets and things like that. There's a lot of differences, but I think just being ready to win and we have guys that do what it takes to put ourselves in that position, and we've got talented guys.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"There's definitely some similarities and differences, but it's all the same thing. Every time you go out there, we are just trying to win.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"No, I think I'm pretty much right where I'm supposed to be. I got drafted to a perfect fit and this is where we all expected to be. I think I said this multiple times.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"I told all my people this, when we won the Western Conference Finals, it felt good, but I mean, it didn't feel like -- we still haven't done what we wanted to do. Like I don't feel like I've accomplished the goal, and I want these next four games worse than anything.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"This is kind of where I expected to be it the team I'm on and everybody in the locker room is on the same page with what they want and winning. So I think I'm right where I need to be, especially for this year, and obviously there's a lot of growth, and like I just said, I learned a lot from, especially last series.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,27-May,CHRISTIAN BRAUN,"But there's a lot of growth that I need to make, and right now, we are focused on winning and then in the offseason we'll focus on other individual things. But I think I'm right where I need to be and just want to get these four games really bad.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"It was good. Everybody on the flight was standing up, it wasn't just the players, so it was nice to have the staff, just mingling, all that, which was cool. Obviously, everybody was just enjoying the moment, like you said. It was a good flight.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Just our awareness, especially we need to lock in on practices for just the detail stuff, man. Let's be on time, let's not have any turnovers that we're doing scripts, just kind the simple things so we're not getting sloppy just because we are where we are. I think it's more of those mental awareness days instead of -- we know our bodies are going to be right by that time, June 1, so just making sure our mental is staying sharp and locked in throughout these days.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"I think he's done amazing, not just with his scoring or his shooting but with the all-around game. He's grabbing boards, he's helping out on the boards, grabbing like 10 a game, and playing defense, just communicating more, doing all the little things that will help us be more in tune on both ends of the court, staying spaced, not cutting when it's not there. Picking his spots when to shoot it, pass it, cut. Just everything. Just playing a more complete game throughout the game.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"That's the thing, we take the rest, yeah, but you don't want to pick up bad habits throughout this week. Like I said to Mike, just staying sharp, whatever it is. If we've got to flip the switch and lock in for a drill or two, let me do that. Just be able to stay locked in.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,We don't want to get relaxed. I think that's the biggest thing. We don't want to relax and just wait. We want to stay sharp.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"Well, on the defensive end I'd say it's our intent. I was watching the hockey game yesterday, just threw it on, and they said one team is playing -- I think it was the green team and the white team. Couldn't tell you. But one team was -- they said one team was playing with a certain intent, a certain intensity, a meaning, whether they turn it over or not, whether they missed a shot or not, they play with a certain aggression and awareness and the other team was just kind of going through the motions, and you could visibly see it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"I think our defense has been being played with intent. I think we've all been on a string. When we need a stop, we all lock in, even if we don't get it, we lock in and try and get it possession by possession. I think that's crucial at this stage.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"They've been great. I think the biggest thing for them is just staying ready. I think during the season, P-Wat Peyton Watson came in against Phoenix and another team I think he played where he played really well. Just being aggressive, not overthinking. CB Christian Braun has been great all year, just picking his spots and being solid while he's on the court. And everybody else, man, just staying ready and staying within the group upstairs.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,26-May,JAMAL MURRAY,"If we do two groups, everybody is either making a sub, subbing themselves in, or just knowing what's going on. I think that's crucial.",,,,
